"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1967560";"";"0";"522.65";"1";"3.61";"SID103904643";"CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2001751";"";"0";"476.54";"1";"5.26";"SID103904754";"NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12";"Ki";"'='";"125.89";"nM";"6.90";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1984586";"";"0";"359.39";"0";"4.42";"SID103904368";"Cc1ccccc1NC(=O)Nc1ccc(-c2coc3ncnc(N)c23)cc1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1973720";"";"0";"342.83";"0";"3.36";"SID103904200";"NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1";"Ki";"'='";"31.62";"nM";"7.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2004290";"";"0";"528.64";"2";"5.83";"SID103904291";"COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1";"Ki";"'='";"7943.28";"nM";"5.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1986499";"";"0";"384.42";"0";"4.26";"SID103904466";"Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12";"Ki";"'='";"125.89";"nM";"6.90";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1972937";"";"0";"310.38";"0";"3.59";"SID103904703";"COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1242373";"";"0";"401.50";"0";"4.99";"SID103904348";"Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1988594";"";"0";"404.46";"0";"4.17";"SID103904352";"Nc1ncnc2scc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c12";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1998193";"";"0";"356.43";"0";"2.98";"SID103904795";"O=C(NCCCCCCNC(=O)Nc1cccnc1)Nc1cccnc1";"Ki";"'='";"6309.57";"nM";"5.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1994830";"";"0";"344.78";"0";"4.37";"SID103905372";"Nc1nnc(-c2cc3c(Oc4ccc(Cl)cc4)cncc3s2)o1";"Ki";"'='";"630.96";"nM";"6.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1236126";"";"0";"440.46";"0";"3.53";"SID103905081";"CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983534";"";"0";"317.42";"0";"4.97";"SID103904564";"c1ccc(CNc2nc3ccc(-c4ccncc4)cc3s2)cc1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1996066";"";"0";"317.38";"0";"3.60";"SID103904819";"N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1994526";"";"0";"247.34";"0";"2.17";"SID103904954";"CC(N)C1CCC(C(=O)Nc2ccncc2)CC1";"Ki";"'='";"7943.28";"nM";"5.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1980144";"";"0";"418.48";"0";"4.48";"SID103904705";"Cc1ccccc1NC(=O)Nc1ccc(NC(=O)c2csc3ncnc(N)c23)cc1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1999811";"";"0";"329.34";"0";"2.26";"SID103905509";"O=C(NN=Cc1ccc(O)cc1O)Nc1cccc2nsnc12";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1996111";"";"0";"346.39";"0";"2.57";"SID103904518";"CN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1";"Ki";"'='";"199.53";"nM";"6.70";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1990885";"";"0";"398.48";"0";"3.33";"SID103905670";"CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1995832";"";"0";"440.45";"0";"3.57";"SID103904767";"COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL253969";"OSI-632";"2";"532.41";"1";"3.86";"SID103905622";"NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL396523";"";"0";"346.35";"0";"3.54";"SID103904593";"O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1";"Ki";"'='";"79.43";"nM";"7.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1999749";"";"0";"544.66";"2";"6.51";"SID103905566";"COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1972183";"";"0";"296.41";"0";"3.34";"SID103905404";"CN1CCCC1COc1cncc(CCc2ccccc2)c1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1419458";"";"0";"375.35";"0";"1.06";"SID103905465";"Nc1nonc1-n1nnc(C(=O)NN=Cc2ccncc2)c1-c1ccccc1";"Ki";"'='";"7943.28";"nM";"5.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1990884";"";"0";"390.42";"0";"4.68";"SID103905315";"Cc1cc(C)c2oc(Nc3ccc(-c4cccc(C(N)=O)c4N)cc3F)nc2c1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2064558";"";"0";"446.56";"0";"3.73";"4";"CN(C)C[C@@H](NC(=O)N1Cc2c(NC(=O)c3ccccc3)n[nH]c2C1(C)C)c1ccccc1";"Ki";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"12.86";"0.24";"2.01";"6.15";"False";"CHEMBL2067019";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062373";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None"
"CHEMBL3099753";"";"0";"516.98";"2";"5.45";"30";"COC[C@H](Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(/C=C/c3ccc(Cl)cc3)ccc2n1";"Ki";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3101313";"Displacement of B-Alexa-Fluor647 from CDK2 (unknown origin) by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098110";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"None"
"CHEMBL1989265";"";"0";"363.41";"0";"2.04";"SID103905242";"CC1CSc2c(C(=O)O)c(=O)c3cc(F)c(N4CCC(N)C4)cc3n21";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2006237";"";"0";"393.50";"0";"1.77";"SID103904687";"CN1CCN(CCCNc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)n2)CC1";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2005509";"";"0";"399.89";"0";"3.33";"SID103904227";"CNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1";"Ki";"'='";"15.85";"nM";"7.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1624529";"";"0";"416.36";"0";"1.89";"SID103905367";"NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12";"Ki";"'>'";"7943.28";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL364539";"";"0";"446.44";"1";"5.92";"92";"Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3cccc(C(F)(F)F)c3)nn2n1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None"
"CHEMBL249697";"BMS-345541";"0";"255.32";"0";"1.87";"SID103905281";"Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1";"Ki";"'='";"1995.26";"nM";"5.70";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1977223";"";"0";"360.42";"0";"3.61";"SID103904519";"CCCC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12";"Ki";"'='";"3.162";"nM";"8.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963723";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CDK2";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL188205";"";"0";"454.33";"0";"4.98";"49";"COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None"
"CHEMBL188257";"GW827106X";"0";"452.47";"0";"4.38";"72";"COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None"
"CHEMBL365297";"GW827099X";"0";"440.44";"0";"4.51";"67";"Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None"
"CHEMBL365840";"";"0";"500.41";"2";"6.63";"74";"FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1";"Ki";"'>'";"19950.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827377";"Binding affinity for human cyclin-dependent kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138749";"1";"Scientific Literature";"J. Med. Chem.";"2004";"None"
"CHEMBL223460";"";"0";"466.91";"0";"2.96";"18d";"CS(=O)(=O)Nc1cc2c(cc1Cl)NC(=O)Nc1cnc(C#N)c(n1)OCCCCCO2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL913842";"Inhibition of Cdk2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142994";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL1080902";"";"0";"324.34";"0";"2.01";"37";"COc1ccc(C2=NNC(=O)/C2=N\Nc2cccc(OC)c2)cc1";"Ki";"'='";"95.0";"nM";"7.02";"";"";"UO_0000065";"21.65";"0.40";"5.01";"8.33";"False";"CHEMBL1102103";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154953";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None"
"CHEMBL393929";"";"0";"351.46";"0";"4.06";"28";"O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1";"Ki";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"18.40";"0.37";"2.41";"11.90";"False";"CHEMBL892530";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147195";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL269881";"";"0";"247.30";"0";"1.89";"1, NU2058";"Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"23.94";"0.45";"4.03";"6.60";"False";"CHEMBL854531";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146006";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None"
"CHEMBL571722";"";"0";"505.96";"1";"4.41";"11l";"Cc1cnc(Nc2cccc3c2OCCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1";"Ki";"'='";"138.0";"nM";"6.86";"";"";"UO_0000065";"13.56";"0.26";"2.45";"5.65";"False";"CHEMBL1044905";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL511811";"";"0";"312.40";"0";"3.45";"26";"Cc1cc(C)cc(Nc2nccc(-c3nc(CO)cs3)n2)c1";"Ki";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"17.99";"0.35";"2.17";"7.92";"False";"CHEMBL945310";"Inhibition of CDK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152268";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
