"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1084715";"";"0";"382.49";"0";"3.72";"16";"CCNc1nc(C)c(-c2ccnc(Nc3ccc(CNC(C)=O)cc3)n2)s1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"21.70";"0.42";"4.58";"9.04";"False";"CHEMBL1119477";"Inhibition of human recombinant Aurora A after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155519";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL552038";"";"0";"316.37";"0";"4.15";"4";"Cc1cc(Nc2nc(Nc3ccccc3)nc3ccccc23)n[nH]1";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"24.09";"0.43";"3.47";"9.70";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"1, VX-680, MK-0457";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"19.85";"0.38";"5.72";"9.03";"True";"CHEMBL1104795";"Inhibition of Aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157791";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL402548";"DANUSERTIB";"2";"474.57";"0";"2.64";"3, PHA-739358";"CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1";"Ki";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"16.62";"0.31";"5.25";"8.41";"False";"CHEMBL931996";"Inhibition of Aurora A kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141648";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL1083152";"";"0";"387.47";"0";"3.72";"14";"CNc1nc(C)c(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)s1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"23.23";"0.46";"5.28";"9.95";"False";"CHEMBL1119477";"Inhibition of human recombinant Aurora A after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155519";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL576048";"";"0";"500.36";"2";"5.43";"11f";"Cc1cnc(Nc2ccc(Cl)cc2F)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1";"Ki";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"12.53";"0.25";"0.84";"6.09";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL571031";"";"0";"461.95";"0";"4.95";"11a";"Cc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)n1";"Ki";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"13.85";"0.26";"1.45";"6.22";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL571056";"";"0";"475.98";"1";"5.20";"11g";"CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)n1";"Ki";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"12.91";"0.25";"0.94";"5.97";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL571030";"";"0";"481.48";"1";"5.01";"9e";"Cc1cnc(Nc2ccccc2C(F)(F)F)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1";"Ki";"'>'";"800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL1780256";"";"0";"468.59";"1";"6.14";"1";"Cc1cc(Nc2cc(-c3ccccc3)c(C#N)c(Sc3ccc(NC(=O)C(C)C)cc3)n2)n[nH]1";"Ki";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"13.89";"0.26";"0.37";"6.11";"False";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL215152";"AZD-1152-HQPA";"0";"507.57";"1";"3.50";"34";"CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"11.53";"0.22";"2.35";"4.56";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL216388";"";"0";"563.63";"1";"3.90";"9";"COc1cc2c(Nc3cc(CC(=O)Nc4ccc(F)cc4)[nH]n3)ncnc2cc1OCCCN1CCC(CO)CC1";"Ki";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"13.35";"0.25";"3.62";"5.47";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL1992937";"";"0";"269.26";"0";"2.92";"SID103905536";"Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1";"Ki";"'>'";"1258.93";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL261849";"GW632580X";"0";"366.42";"0";"2.83";"SID103905623";"COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1967720";"";"0";"529.60";"2";"5.41";"SID103904341";"CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1";"Ki";"'='";"3.162";"nM";"8.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1989029";"";"0";"269.30";"0";"2.42";"SID103905114";"CC(C)OC1=NNC(=O)C1=Cc1c[nH]c2ccccc12";"Ki";"'='";"501.19";"nM";"6.30";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL215152";"AZD-1152-HQPA";"0";"507.57";"1";"3.50";"SID103905345";"CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1966069";"";"0";"316.33";"0";"1.94";"SID103905296";"c1ccc2c(c1)nnn2Cc1cn(-c2ccc3[nH]ncc3c2)nn1";"Ki";"'='";"3162.28";"nM";"5.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1997822";"";"0";"433.56";"1";"5.41";"SID103904321";"Cc1cc2cc(-c3csc4c(-c5cccc(S(C)(=O)=O)c5)cnc(N)c34)ccc2[nH]1";"Ki";"'='";"3981.07";"nM";"5.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL565460";"";"0";"427.51";"0";"4.30";"10d";"Cc1cccc([C@@H](CO)NC(=O)c2cc(-c3nc(Nc4ccccc4)ncc3C)c[nH]2)c1";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"17.19";"0.31";"3.05";"7.14";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL378627";"";"0";"448.50";"0";"1.92";"18b";"COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1";"Ki";"'>'";"6900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL860192";"Inhibition of Aurora1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None"
"CHEMBL214601";"";"0";"523.57";"1";"3.12";"25";"COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCN(C)CCO";"Ki";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"13.73";"0.26";"4.07";"5.23";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL216053";"";"0";"583.64";"1";"4.28";"30";"COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"13.27";"0.25";"3.46";"5.63";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL215322";"";"0";"525.56";"1";"3.64";"31";"CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1";"Ki";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"12.93";"0.24";"3.16";"5.30";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL577193";"";"0";"447.93";"0";"4.64";"10c";"Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"17.24";"0.33";"3.08";"7.50";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL217037";"";"0";"570.65";"1";"3.63";"13";"COc1cc2c(Nc3cc(CC(=O)Nc4cccc(C#N)c4)[nH]n3)ncnc2cc1OCCCN1CCC(CO)CC1";"Ki";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"9.79";"0.18";"1.96";"3.46";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL214648";"";"0";"561.64";"1";"3.47";"15";"COc1cc2c(Nc3cc(CC(=O)Nc4cccc(O)c4)[nH]n3)ncnc2cc1OCCCN1CCC(CO)CC1";"Ki";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"9.61";"0.18";"1.93";"3.42";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL560630";"";"0";"431.53";"0";"4.81";"35";"CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(-c3ccncc3)n2)cc1";"Ki";"'<'";"3.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL210963";"";"0";"434.47";"0";"1.54";"6s";"CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N";"Ki";"'>'";"6900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL860192";"Inhibition of Aurora1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None"
"CHEMBL571038";"";"0";"447.93";"0";"4.64";"9a";"Cc1cnc(Nc2ccccc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2ccccc2)c1";"Ki";"'='";"1550.0";"nM";"5.81";"";"";"UO_0000065";"12.97";"0.25";"1.17";"5.64";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL572361";"";"0";"441.54";"0";"4.55";"9c";"CCc1ccccc1Nc1ncc(C)c(-c2c[nH]c(C(=O)N[C@H](CO)c3ccccc3)c2)n1";"Ki";"'='";"1430.0";"nM";"5.84";"";"";"UO_0000065";"13.24";"0.24";"1.29";"5.68";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL3298366";"";"0";"363.42";"0";"2.41";"23";"O=C(Nc1cnn(Cc2ccccc2)c1)c1n[nH]c2c1CCC1(COC1)C2";"Ki";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"15.24";"0.28";"3.13";"6.53";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL209534";"";"0";"297.32";"0";"1.26";"SID103904794";"CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N";"Ki";"'>'";"6309.57";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1998112";"";"0";"389.42";"0";"3.26";"SID103905233";"COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC";"Ki";"'='";"39.81";"nM";"7.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1998470";"";"0";"314.78";"0";"4.02";"SID103904252";"CCCC(=O)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1996176";"";"0";"210.24";"0";"2.51";"SID103905115";"O=C1Nc2ccccc2C1=Cc1ccc[nH]1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL260135";"";"0";"287.33";"0";"3.27";"SID103905492";"Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2001987";"";"0";"368.27";"0";"4.57";"SID103904881";"O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)ccc(F)c12";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1987334";"";"0";"367.91";"1";"5.71";"SID103905617";"CC1(C)CC(C=Cc2ccc(Cl)cc2)=Cc2c1sc1ncnc(N)c21";"Ki";"'='";"100.0";"nM";"7.00";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1985406";"";"0";"315.32";"0";"4.25";"SID103905036";"CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3F)cc12";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1965988";"";"0";"427.53";"0";"4.81";"SID103904300";"Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN)cnc(N)c34)cc2)c1";"Ki";"'='";"63.1";"nM";"7.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1987533";"";"0";"285.73";"0";"3.40";"SID103904661";"O=C(Cc1ccccc1Cl)Nc1ccc2cn[nH]c2c1";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1969537";"";"0";"320.43";"0";"2.70";"SID103905585";"S=c1[nH]nc2n1-c1n[nH]c(=S)n1-c1sc3c(c1-2)CCC3";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1966087";"";"0";"267.33";"0";"2.39";"SID103904970";"C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
