"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL473923";"";"0";"386.89";"0";"2.71";"10b";"CN(C)c1nc(N2CCOCC2)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"16.94";"0.33";"3.84";"11.05";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL255324";"";"0";"424.32";"0";"4.98";"6f";"O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccc(F)cc1";"Ki";"'='";"89.0";"nM";"7.05";"";"";"UO_0000065";"16.62";"0.40";"2.07";"12.85";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL206046";"";"0";"435.29";"0";"4.18";"2";"O=C(Nc1nnc(CCc2ccccc2)s1)c1ccc(I)cc1";"Ki";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"14.70";"0.38";"2.22";"11.66";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL312214";"";"0";"361.90";"0";"4.35";"7c";"CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1";"Ki";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"14.70";"0.30";"0.97";"9.56";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL207360";"";"0";"439.30";"1";"5.03";"18, BAS00672722";"O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C\c1cccc(OCc2ccccc2)c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.66";"0.27";"0.97";"10.23";"False";"CHEMBL859157";"Binding affinity to human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148493";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None"
"CHEMBL289125";"";"0";"423.97";"1";"5.18";"7a";"CSc1nc(NCCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"'='";"7300.0";"nM";"5.14";"";"";"UO_0000065";"12.12";"0.24";"-0.04";"9.23";"True";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL401238";"";"0";"395.92";"1";"5.27";"7l";"CSc1nc(Nc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"16.16";"0.32";"1.13";"11.50";"True";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL516070";"";"0";"431.90";"1";"5.55";"8h";"CSc1nc(Nc2cccc(F)c2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1";"Ki";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"15.41";"0.31";"1.11";"11.97";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL455163";"";"0";"436.38";"0";"4.13";"9c";"CCOCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1";"Ki";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"14.34";"0.33";"2.13";"9.65";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL455164";"";"0";"432.39";"0";"4.67";"9e";"CSc1nc(N2CCCCC2)c2cnn(CC(Br)c3ccccc3)c2n1";"Ki";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"14.00";"0.32";"1.39";"12.93";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL504598";"";"0";"300.41";"0";"4.05";"1";"O=C(Nc1ncc(Cc2ccccc2)s1)c1cccs1";"Ki";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"23.45";"0.48";"3.00";"16.78";"False";"CHEMBL983798";"Inhibition of Abl kinase by cell free assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155853";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL477343";"";"0";"368.40";"1";"5.07";"10";"O=C(Nc1ncc(Cc2cccc(C(F)(F)F)c2)s1)c1cccs1";"Ki";"'='";"136.0";"nM";"6.87";"";"";"UO_0000065";"18.64";"0.39";"1.80";"16.35";"False";"CHEMBL983798";"Inhibition of Abl kinase by cell free assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155853";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL1223412";"";"0";"436.31";"0";"3.95";"7e";"Cn1c(=O)c(-c2ccccc2Br)cc2cnc(NCc3cccc(N)c3)nc21";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"16.96";"0.36";"3.45";"8.62";"False";"CHEMBL1227835";"Inhibition of recombinant c-Abl after 30 mins";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221293";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None"
"CHEMBL473517";"";"0";"468.42";"1";"5.34";"9h";"CSc1nc(NCCc2ccccc2)c2cnn(CC(Br)c3ccccc3)c2n1";"Ki";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"14.02";"0.31";"1.23";"11.81";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL454120";"";"0";"389.96";"0";"4.76";"8m";"CCSc1nc(N(CC)CC)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"16.62";"0.34";"1.72";"13.84";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL507594";"";"0";"418.36";"0";"4.28";"9d";"CSc1nc(N2CCCC2)c2cnn(CC(Br)c3ccccc3)c2n1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"13.99";"0.32";"1.57";"12.50";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL473103";"";"0";"434.36";"0";"3.52";"9f";"CSc1nc(N2CCOCC2)c2cnn(CC(Br)c3ccccc3)c2n1";"Ki";"'='";"970.0";"nM";"6.01";"";"";"UO_0000065";"13.84";"0.32";"2.49";"10.72";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL454922";"";"0";"403.98";"1";"5.52";"8o";"CCCCNc1nc(SCCC)nc2c1cnn2CC(Cl)c1ccccc1";"Ki";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"15.56";"0.32";"0.76";"11.30";"False";"CHEMBL962773";"Inhibition of human recombinant Abl by filter-binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140987";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"None"
"CHEMBL1982924";"";"0";"343.39";"0";"4.49";"SID103904210";"COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1971141";"";"0";"345.40";"0";"4.40";"SID103904383";"Cc1cccc(NC(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2)c1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1993781";"";"0";"361.45";"0";"3.57";"SID103904968";"NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL244378";"";"0";"346.35";"0";"3.54";"SID103904604";"O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1969372";"";"0";"364.38";"0";"3.05";"SID103904758";"COCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL577269";"";"0";"412.28";"0";"4.63";"9a";"Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(N)c3)nc21";"Ki";"'='";"0.02";"nM";"10.70";"";"";"UO_0000065";"25.95";"0.52";"6.07";"12.47";"False";"CHEMBL1227835";"Inhibition of recombinant c-Abl after 30 mins";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221293";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None"
"CHEMBL255522";"";"0";"406.88";"0";"4.64";"6e";"O=C(Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1)c1ccccc1Cl";"Ki";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"17.40";"0.37";"2.44";"7.22";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL1165511";"";"0";"385.81";"0";"4.83";"4, SI178";"Fc1ccc(C(Cl)Cn2ncc3c(Nc4cccc(F)c4)ncnc32)cc1";"Ki";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"15.95";"0.31";"1.32";"11.06";"False";"CHEMBL1166969";"Inhibition of histidine-tagged human recombinant ABL expressed in baculovirus system assessed as [gamma32P]ATP utilization after 10 mins by liquid scintillation counting using ATP as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165915";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None"
"CHEMBL1987034";"";"0";"475.33";"0";"3.28";"SID103904592";"N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1";"Ki";"'='";"100.0";"nM";"7.00";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL289959";"";"0";"221.26";"0";"3.37";"SID103905123";"c1ccc(Nc2ncnc3ccccc23)cc1";"Ki";"'='";"39810.72";"nM";"4.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1993584";"";"0";"371.44";"0";"4.11";"SID103904750";"OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983963";"";"0";"359.39";"0";"4.42";"SID103904275";"Cc1cccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)c1";"Ki";"'='";"199.53";"nM";"6.70";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983268";"ENTRECTINIB";"2";"560.65";"2";"5.03";"SID103905026";"CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL340384";"";"0";"391.81";"0";"3.51";"SID103905354";"NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccncc3)ccc2c1=O";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1969151";"";"0";"370.89";"0";"3.96";"SID103904199";"CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2000354";"";"0";"326.38";"0";"3.29";"SID103905208";"COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1998680";"";"0";"514.58";"1";"3.63";"SID103904844";"CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)NCCO)c2)n1";"Ki";"'>'";"2511.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1997007";"";"0";"323.40";"0";"3.40";"SID103904639";"CCCNC(=O)c1ccc(Nc2nc(CC)c3cc[nH]c3n2)cc1";"Ki";"'>'";"2511.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2002690";"";"0";"361.43";"1";"5.31";"SID103905337";"O=C(Nc1nc2c(O)cccc2s1)Nc1ccccc1-c1ccccc1";"Ki";"'>'";"2511.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1975503";"";"0";"226.24";"0";"1.27";"SID103905134";"Nc1ccc(-c2cccn3c(=O)[nH]nc23)cc1";"Ki";"'='";"50118.72";"nM";"4.30";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1979883";"";"0";"455.59";"1";"5.41";"SID103904280";"Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1";"Ki";"'='";"158.49";"nM";"6.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL371206";"";"0";"403.51";"1";"5.51";"SID103904294";"Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1";"Ki";"'='";"199.53";"nM";"6.70";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1964441";"";"0";"441.56";"1";"5.07";"SID103904269";"CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12";"Ki";"'='";"158.49";"nM";"6.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1975927";"";"0";"406.44";"0";"4.20";"SID103904644";"COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1";"Ki";"'='";"501.19";"nM";"6.30";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983945";"";"0";"383.45";"0";"3.64";"SID103904683";"NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2005478";"";"0";"357.21";"0";"3.89";"SID103904861";"COc1ccc2c(c1)c(-c1cc3nc(Br)cnc3[nH]1)cn2C";"Ki";"'='";"199.53";"nM";"6.70";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
