,molecule_chembl_id,IC50,units,smiles,pIC50
1171,CHEMBL2437224,13.0,nM,C[S+]([O-])CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,7.886056647693163
1172,CHEMBL402339,13.0,nM,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1cccc(F)c1,7.886056647693163
1173,CHEMBL66570,13.0,nM,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,7.886056647693163
1174,CHEMBL3759963,13.0,nM,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1OC,7.886056647693163
1175,CHEMBL571040,13.0,nM,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,7.886056647693163
1176,CHEMBL257816,13.0,nM,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1,7.886056647693163
1177,CHEMBL399953,13.0,nM,COc1cc2ncnc(C#CC(C)(C)Cc3ccccc3)c2cc1OC,7.886056647693163
1178,CHEMBL3671482,13.0,nM,C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C(C)=O)CC1,7.886056647693163
1179,CHEMBL51707,13.0,nM,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.886056647693163
1180,CHEMBL3671566,13.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1,7.886056647693163
1181,CHEMBL3967219,13.0,nM,C[C@@H](Nc1ncnc2oc(-c3ccc(F)cc3)cc12)c1ccccc1,7.886056647693163
1182,CHEMBL1683970,13.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,7.886056647693163
1183,CHEMBL3806110,13.1,nM,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,7.882728704344236
1184,CHEMBL4288080,13.4,nM,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,7.872895201635192
1185,CHEMBL3344220,13.5,nM,CS(=O)(=O)C[C@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.8696662315049934
1186,CHEMBL2425735,13.5,nM,O=C(CCCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.8696662315049934
1187,CHEMBL2334003,13.6,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN,7.866461091629782
1188,CHEMBL4097141,13.6,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1,7.866461091629782
1189,CHEMBL2437479,13.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1,7.860120913598763
1190,CHEMBL136491,14.0,nM,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.853871964321762
1191,CHEMBL4129607,14.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,7.853871964321762
1192,CHEMBL3758768,14.0,nM,COc1cc(CO)ccc1-c1cc2c(Nc3ccccc3)ncnc2s1,7.853871964321762
1193,CHEMBL497804,14.0,nM,O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.853871964321762
1194,CHEMBL93783,14.0,nM,CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,7.853871964321762
1195,CHEMBL125568,14.0,nM,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321762
1196,CHEMBL3979264,14.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.853871964321762
1197,CHEMBL255237,14.0,nM,COCCO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.853871964321762
1198,CHEMBL250318,14.0,nM,COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,7.853871964321762
1199,CHEMBL3930506,14.0,nM,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.853871964321762
1200,CHEMBL1914674,14.0,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,7.853871964321762
1201,CHEMBL402293,14.0,nM,CC(C)O/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.853871964321762
1202,CHEMBL3676362,14.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNCC(C)=O,7.853871964321762
1203,CHEMBL3671485,14.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NC(C)(C)C)CC1,7.853871964321762
1204,CHEMBL3671573,14.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1,7.853871964321762
1205,CHEMBL272935,14.0,nM,CN1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7.853871964321762
1206,CHEMBL3676339,14.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCCNC(C)=O,7.853871964321762
1207,CHEMBL3943438,14.0,nM,COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.853871964321762
1208,CHEMBL513362,14.0,nM,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,7.853871964321762
1209,CHEMBL138940,14.0,nM,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,7.853871964321762
1210,CHEMBL342828,14.0,nM,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,7.853871964321762
1211,CHEMBL3671517,14.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC,7.853871964321762
1212,CHEMBL3676382,14.0,nM,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(=O)CN(C)C,7.853871964321762
1213,CHEMBL249919,14.1,nM,OCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.85078088734462
1214,CHEMBL2425736,14.1,nM,Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,7.85078088734462
1215,CHEMBL4129287,14.2,nM,C=CC(=O)N[C@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,7.847711655616943
1216,CHEMBL4080934,14.5,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CCN(C)C)C1,7.838631997765026
1217,CHEMBL2437465,14.5,nM,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N(CC)CC)cc4)nc32)c1,7.838631997765026
1218,CHEMBL3040543,14.61,nM,O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)CC(F)(F)F,7.835349784065704
1219,CHEMBL3344211,14.7,nM,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.8326826652518236
1220,CHEMBL4293126,14.7,nM,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,7.8326826652518236
1221,CHEMBL597949,14.8,nM,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.8297382846050425
1222,CHEMBL3752008,14.83,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)cc(C(F)(F)F)c1,7.828858848971618
1223,CHEMBL93051,15.0,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,7.823908740944319
1224,CHEMBL4206501,15.0,nM,C=CC(=O)Nc1cc(Nc2ccnc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.823908740944319
1225,CHEMBL3950966,15.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C(C)C)C(C)C,7.823908740944319
1226,CHEMBL470012,15.0,nM,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.823908740944319
1227,CHEMBL2425086,15.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCC2(COC2)C1,7.823908740944319
1228,CHEMBL4080424,15.0,nM,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccnc4)ccc23)c(OC)cc1N(C)CCN(C)C,7.823908740944319
1229,CHEMBL3671478,15.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(N)=O)CC1,7.823908740944319
1230,CHEMBL250925,15.0,nM,CCOc1cc2ncnc(/C=C/c3ccccc3)c2cc1OCC,7.823908740944319
1231,CHEMBL593911,15.0,nM,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OCCCN1CCN(C)CC1,7.823908740944319
1232,CHEMBL1947124,15.0,nM,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O],7.823908740944319
1233,CHEMBL3676353,15.0,nM,C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(C)=O,7.823908740944319
1234,CHEMBL2148044,15.0,nM,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,7.823908740944319
1235,CHEMBL599398,15.0,nM,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,7.823908740944319
1236,CHEMBL3808884,15.0,nM,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,7.823908740944319
1237,CHEMBL1630116,15.0,nM,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,7.823908740944319
1238,CHEMBL206029,15.0,nM,CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,7.823908740944319
1239,CHEMBL250523,15.0,nM,COc1cc2ncnc(C#CCOc3ccccc3)c2cc1OC,7.823908740944319
1240,CHEMBL3938494,15.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4C)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.823908740944319
1241,CHEMBL65038,15.0,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],7.823908740944319
1242,CHEMBL514938,15.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,7.823908740944319
1243,CHEMBL202425,15.0,nM,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908740944319
1244,CHEMBL3678959,15.0,nM,CC(C)n1c(NC2CCCCC2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,7.823908740944319
1245,CHEMBL202424,15.0,nM,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908740944319
1246,CHEMBL3355886,15.1,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],7.82102305270683
1247,CHEMBL2437464,15.3,nM,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCC5)cc4)nc32)c1,7.815308569182401
1248,CHEMBL4280174,15.3,nM,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,7.815308569182401
1249,CHEMBL596755,15.4,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1S(=O)(=O)CCCCCCC(=O)NO,7.8124792791635365
1250,CHEMBL3763701,15.4,nM,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1,7.8124792791635365
1251,CHEMBL4066951,15.4,nM,Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,7.8124792791635365
1252,CHEMBL4250191,15.5,nM,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,7.809668301829708
1253,CHEMBL3040597,15.54,nM,CS(=O)(=O)NCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.808548985535104
1254,CHEMBL4089347,15.69,nM,C#Cc1cccc(Nc2ncnc3ccc(-c4ccc(CO)o4)cc23)c1,7.804377056413063
1255,CHEMBL4098507,15.7,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.804100347590766
1256,CHEMBL2437463,15.7,nM,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCCCC5)cc4)nc32)c1,7.804100347590766
1257,CHEMBL4102455,15.8,nM,S=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)Nc1ccccc1Cl,7.801342913045577
1258,CHEMBL4076434,15.8,nM,S=C(Nc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.801342913045577
1259,CHEMBL1203940,16.0,nM,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,7.795880017344075
1260,CHEMBL215716,16.0,nM,[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6ccccc6)c(F)c5)c4c3)o2)CC1,7.795880017344075
1261,CHEMBL1092382,16.0,nM,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,7.795880017344075
1262,CHEMBL257815,16.0,nM,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,7.795880017344075
1263,CHEMBL92086,16.0,nM,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.795880017344075
1264,CHEMBL257859,16.0,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCCN4CCOCC4)c23)ccc1OCc1ccccn1,7.795880017344075
1265,CHEMBL3676369,16.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CO,7.795880017344075
1266,CHEMBL3233767,16.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.795880017344075
1267,CHEMBL3114689,16.0,nM,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCN(C)CC2)CCO4)c1,7.795880017344075
1268,CHEMBL126903,16.0,nM,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.795880017344075
1269,CHEMBL3671526,16.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/CN(C)C,7.795880017344075
1270,CHEMBL498134,16.0,nM,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,7.795880017344075
1271,CHEMBL498133,16.0,nM,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,7.795880017344075
1272,CHEMBL4129902,16.0,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,7.795880017344075
1273,CHEMBL3970330,16.0,nM,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,7.795880017344075
1274,CHEMBL593274,16.0,nM,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.795880017344075
1275,CHEMBL257861,16.0,nM,OCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.795880017344075
1276,CHEMBL4082884,16.0,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C(C)(C)C)ccn2)c1,7.795880017344075
1277,CHEMBL2425087,16.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(COC2)C1,7.795880017344075
1278,CHEMBL3978740,16.2,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C(F)(F)F)c4)ncnc3cc2OC)CC1,7.790484985457369
1279,CHEMBL2032379,16.4,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1,7.785156151952302
1280,CHEMBL4164396,16.4,nM,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1OCCN(C)C,7.785156151952302
1281,CHEMBL3360614,16.6,nM,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],7.779891911959945
1282,CHEMBL3806170,16.7,nM,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,7.777283528852417
1283,CHEMBL4092990,16.8,nM,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,7.774690718274137
1284,CHEMBL609321,16.9,nM,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.772113295386326
1285,CHEMBL205045,17.0,nM,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,7.769551078621726
1286,CHEMBL1203937,17.0,nM,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,7.769551078621726
1287,CHEMBL265367,17.0,nM,Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1,7.769551078621726
1288,CHEMBL4162882,17.0,nM,CC/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1OC,7.769551078621726
1289,CHEMBL3948084,17.0,nM,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cc1OC,7.769551078621726
1290,CHEMBL4098587,17.0,nM,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.769551078621726
1291,CHEMBL255135,17.0,nM,CNCCOc1n[nH]c2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,7.769551078621726
1292,CHEMBL3671561,17.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1,7.769551078621726
1293,CHEMBL3941823,17.0,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1C[C@H](C)N[C@H](C)C1,7.769551078621726
1294,CHEMBL202421,17.0,nM,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,7.769551078621726
1295,CHEMBL338049,17.0,nM,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,7.769551078621726
1296,CHEMBL4208829,17.0,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)(C)C)c3n2)C[C@H]1F,7.769551078621726
1297,CHEMBL3957025,17.0,nM,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.769551078621726
1298,CHEMBL3416446,17.0,nM,COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1,7.769551078621726
1299,CHEMBL4218431,17.0,nM,N#Cc1ccc(O)c(-c2nc(NCc3cnccn3)c3ccccc3n2)c1,7.769551078621726
1300,CHEMBL4228473,17.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,7.769551078621726
1301,CHEMBL4292351,17.0,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3OC)ncc2Cl)c1,7.769551078621726
1302,CHEMBL1914659,17.0,nM,Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12,7.769551078621726
1303,CHEMBL1683955,17.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,7.769551078621726
1304,CHEMBL4088718,17.2,nM,S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.764471553092451
1305,CHEMBL2031301,17.4,nM,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7594507517174005
1306,CHEMBL4060198,17.6,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.75448733218585
1307,CHEMBL3344209,17.6,nM,CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.75448733218585
1308,CHEMBL592713,17.7,nM,C#CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,7.752026733638194
1309,CHEMBL4097883,17.7,nM,C=CC(=O)Nc1cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc(C(C)(C)C)c1,7.752026733638194
1310,CHEMBL4072620,17.8,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],7.7495799976911055
1311,CHEMBL207009,18.0,nM,O=C(NCCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7447274948966935
1312,CHEMBL4226907,18.0,nM,O=C(N/N=C/c1ccc(F)cc1Cl)N1CCc2ncnc(Nc3cccc(Br)c3)c2C1,7.7447274948966935
1313,CHEMBL127223,18.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4cscn4)c3)c2cc1OCC,7.7447274948966935
1314,CHEMBL2148048,18.0,nM,CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,7.7447274948966935
1315,CHEMBL69966,18.0,nM,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,7.7447274948966935
1316,CHEMBL385479,18.0,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,7.7447274948966935
1317,CHEMBL3676389,18.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N,7.7447274948966935
1318,CHEMBL3671581,18.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(C)=O,7.7447274948966935
1319,CHEMBL380247,18.0,nM,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1,7.7447274948966935
1320,CHEMBL3786343,18.0,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,7.7447274948966935
1321,CHEMBL1630109,18.0,nM,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,7.7447274948966935
1322,CHEMBL1683965,18.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCOCC1,7.7447274948966935
1323,CHEMBL214487,18.0,nM,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.7447274948966935
1324,CHEMBL3676344,18.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CN(C)C,7.7447274948966935
1325,CHEMBL291496,18.0,nM,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.7447274948966935
1326,CHEMBL403435,18.0,nM,Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc1ccccn1,7.7447274948966935
1327,CHEMBL1630110,18.0,nM,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,7.7447274948966935
1328,CHEMBL3416626,18.0,nM,C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1,7.7447274948966935
1329,CHEMBL3233788,18.0,nM,CSC1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.7447274948966935
1330,CHEMBL3752370,18.04,nM,O=C(Nc1ccncc1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.743763466794077
1331,CHEMBL3680377,18.08,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(F)CC1,7.742801573860655
1332,CHEMBL2333999,18.1,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCBr,7.7423214251308154
1333,CHEMBL3806143,18.48,nM,Brc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,7.733298033115912
1334,CHEMBL1928301,18.5,nM,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3Cl)ncnc2s1,7.732828271596986
1335,CHEMBL243629,18.7,nM,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,7.7281583934635005
